,id,places,theme,cluster
2925,21,"[65, 2, 37, 202, 78, 58]","[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5, 0.16666666666666666, 0.0, 0.0, 0.8333333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.6666666666666666, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.5, 0.0, 0.16666666666666666]",9
2926,2899,"[8, 25, 13, 46]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.25, 0.75, 0.0, 0.5, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]",1
2927,2900,"[162, 223, 10, 78, 31]","[0.4, 0.0, 0.4, 0.2, 0.2, 0.0, 0.2, 0.6, 0.4, 0.6, 0.0, 0.0, 0.6, 0.4, 0.0, 0.2, 0.4, 0.4, 0.8, 0.0, 0.0, 0.2]",0
2928,2902,"[903, 31, 341, 223]","[0.25, 0.0, 0.25, 0.5, 0.25, 0.0, 0.0, 0.75, 0.25, 0.75, 0.0, 0.0, 0.25, 0.75, 0.0, 0.0, 0.75, 0.25, 1.0, 0.0, 0.0, 0.0]",1
2929,2904,"[8, 10, 7]","[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",5
2930,2905,"[1, 5, 19, 341, 22, 119]","[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.16666666666666666, 0.16666666666666666, 0.6666666666666666, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5, 0.0, 0.16666666666666666, 1.0, 0.0, 0.0, 0.0]",6
2931,2906,"[1, 18, 30]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0]",10
2932,2907,"[32, 3, 4, 7, 8, 9, 13, 16, 17, 597, 373, 21, 24, 26, 27, 93, 223]","[0.0, 0.0, 0.29411764705882354, 0.7058823529411765, 0.0, 0.0, 0.058823529411764705, 0.9411764705882353, 0.4117647058823529, 0.29411764705882354, 0.29411764705882354, 0.23529411764705882, 0.29411764705882354, 0.47058823529411764, 0.6470588235294118, 0.23529411764705882, 0.11764705882352941, 0.0, 0.7058823529411765, 0.29411764705882354, 0.0, 0.0]",2
2933,2908,"[80, 59, 37, 119]","[0.25, 0.0, 0.5, 0.25, 0.25, 0.0, 0.0, 0.75, 0.75, 0.25, 0.0, 0.0, 0.5, 0.5, 0.25, 0.75, 0.0, 0.0, 0.75, 0.25, 0.0, 0.0]",6
2934,2909,"[193, 1, 5, 6, 9, 10, 76, 174, 15, 16, 49, 17, 114, 29, 18, 61, 575]","[0.17647058823529413, 0.11764705882352941, 0.35294117647058826, 0.35294117647058826, 0.11764705882352941, 0.0, 0.29411764705882354, 0.5882352941176471, 0.7647058823529411, 0.17647058823529413, 0.058823529411764705, 0.058823529411764705, 0.6470588235294118, 0.29411764705882354, 0.29411764705882354, 0.5294117647058824, 0.058823529411764705, 0.11764705882352941, 0.7058823529411765, 0.17647058823529413, 0.0, 0.11764705882352941]",5
2935,2910,"[2, 3, 134, 7, 8, 10, 13]","[0.0, 0.0, 0.42857142857142855, 0.5714285714285714, 0.0, 0.0, 0.2857142857142857, 0.7142857142857143, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.0, 0.7142857142857143, 0.2857142857142857, 0.0, 0.0]",7
2936,2911,"[7, 39, 8, 174, 183, 90, 412, 31]","[0.125, 0.125, 0.5, 0.25, 0.125, 0.0, 0.125, 0.75, 0.625, 0.25, 0.125, 0.0, 0.5, 0.5, 0.5, 0.25, 0.25, 0.0, 0.625, 0.25, 0.0, 0.125]",7
2937,2912,"[8, 9, 434, 52]","[0.25, 0.0, 0.25, 0.5, 0.0, 0.0, 0.0, 1.0, 0.5, 0.25, 0.25, 0.0, 0.25, 0.75, 0.75, 0.0, 0.25, 0.0, 0.5, 0.25, 0.0, 0.25]",11
2938,2913,"[8, 329, 28, 21]","[0.25, 0.0, 0.25, 0.5, 0.0, 0.0, 0.0, 1.0, 0.25, 0.5, 0.25, 0.5, 0.25, 0.25, 0.75, 0.0, 0.25, 0.0, 1.0, 0.0, 0.0, 0.0]",2
2939,2914,"[8, 19, 165]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0]",1
2940,2915,"[2, 66, 13, 18, 84]","[0.0, 0.2, 0.6, 0.2, 0.0, 0.2, 0.0, 0.8, 0.8, 0.0, 0.2, 0.0, 0.8, 0.2, 0.2, 0.6, 0.2, 0.0, 0.8, 0.0, 0.0, 0.2]",6
2941,2916,"[3, 7, 52, 26, 223]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.2, 0.8, 0.4, 0.4, 0.2, 0.4, 0.2, 0.4, 0.8, 0.0, 0.2, 0.0, 0.2, 0.8, 0.0, 0.0]",9
2942,2917,"[4, 8, 40, 13, 174, 52, 85, 93, 25, 26, 317]","[0.0, 0.0, 0.8181818181818182, 0.18181818181818182, 0.0, 0.0, 0.0, 1.0, 0.5454545454545454, 0.36363636363636365, 0.09090909090909091, 0.09090909090909091, 0.45454545454545453, 0.45454545454545453, 0.36363636363636365, 0.45454545454545453, 0.18181818181818182, 0.0, 0.8181818181818182, 0.18181818181818182, 0.0, 0.0]",7
2943,2918,"[3, 5, 9, 174, 19, 22, 31, 29, 223]","[0.1111111111111111, 0.0, 0.4444444444444444, 0.4444444444444444, 0.1111111111111111, 0.1111111111111111, 0.0, 0.7777777777777778, 0.5555555555555556, 0.2222222222222222, 0.2222222222222222, 0.1111111111111111, 0.4444444444444444, 0.4444444444444444, 0.4444444444444444, 0.3333333333333333, 0.2222222222222222, 0.0, 0.8888888888888888, 0.1111111111111111, 0.0, 0.0]",7
2944,2919,"[17, 2, 10, 61]","[0.25, 0.0, 0.25, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.25, 0.25, 0.0, 0.75, 0.25, 0.5, 0.5, 0.0, 0.0, 0.75, 0.0, 0.0, 0.25]",5
2945,2920,"[8, 2, 4, 29]","[0.25, 0.0, 0.5, 0.25, 0.25, 0.0, 0.0, 0.75, 0.25, 0.25, 0.5, 0.0, 0.5, 0.5, 0.5, 0.25, 0.25, 0.0, 1.0, 0.0, 0.0, 0.0]",7
2946,2921,"[4, 10, 145, 22, 126]","[0.4, 0.0, 0.6, 0.0, 0.4, 0.2, 0.2, 0.2, 0.8, 0.0, 0.2, 0.0, 1.0, 0.0, 0.6, 0.4, 0.0, 0.0, 0.6, 0.0, 0.0, 0.4]",10
2947,2922,"[101, 110, 113, 88, 153, 29, 190]","[0.8571428571428571, 0.0, 0.0, 0.14285714285714285, 0.8571428571428571, 0.0, 0.14285714285714285, 0.0, 1.0, 0.0, 0.0, 0.0, 0.7142857142857143, 0.2857142857142857, 0.14285714285714285, 0.5714285714285714, 0.0, 0.2857142857142857, 0.42857142857142855, 0.0, 0.0, 0.5714285714285714]",4
2948,2923,"[1, 4, 37, 15, 145, 17, 18, 25, 61]","[0.2222222222222222, 0.0, 0.5555555555555556, 0.2222222222222222, 0.1111111111111111, 0.0, 0.2222222222222222, 0.6666666666666666, 0.5555555555555556, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.5555555555555556, 0.3333333333333333, 0.4444444444444444, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222]",0
2949,2924,"[611, 5, 294, 37, 9, 76, 52, 597, 215]","[0.1111111111111111, 0.0, 0.1111111111111111, 0.7777777777777778, 0.0, 0.0, 0.0, 1.0, 0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222, 0.7777777777777778, 0.2222222222222222, 0.0, 0.0]",11
2950,2925,"[67, 10, 174, 176, 273, 83, 22, 88, 223]","[0.2222222222222222, 0.1111111111111111, 0.3333333333333333, 0.3333333333333333, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.3333333333333333, 0.8888888888888888, 0.1111111111111111, 0.0, 0.0, 0.7777777777777778, 0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 0.1111111111111111, 0.1111111111111111, 0.5555555555555556, 0.1111111111111111, 0.0, 0.3333333333333333]",10
2951,2926,"[1, 3, 196, 137, 19, 24, 60]","[0.0, 0.0, 0.5714285714285714, 0.42857142857142855, 0.0, 0.0, 0.14285714285714285, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0, 0.7142857142857143, 0.2857142857142857, 0.0, 0.0]",3
2952,2927,"[903, 174, 61, 60, 157]","[0.4, 0.0, 0.4, 0.2, 0.2, 0.0, 0.2, 0.6, 0.6, 0.2, 0.2, 0.4, 0.6, 0.0, 0.4, 0.4, 0.2, 0.0, 0.4, 0.4, 0.0, 0.2]",8
2953,2928,"[1, 2, 37, 38, 39, 8, 10, 174, 52, 22, 26]","[0.0, 0.09090909090909091, 0.5454545454545454, 0.36363636363636365, 0.0, 0.18181818181818182, 0.18181818181818182, 0.6363636363636364, 0.7272727272727273, 0.18181818181818182, 0.09090909090909091, 0.09090909090909091, 0.45454545454545453, 0.45454545454545453, 0.45454545454545453, 0.45454545454545453, 0.09090909090909091, 0.0, 0.7272727272727273, 0.2727272727272727, 0.0, 0.0]",5
2954,2929,"[2, 3, 707, 8, 9, 10, 13, 22, 223]","[0.0, 0.0, 0.5555555555555556, 0.4444444444444444, 0.0, 0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 0.4444444444444444, 0.2222222222222222, 0.3333333333333333, 0.1111111111111111, 0.4444444444444444, 0.4444444444444444, 0.3333333333333333, 0.4444444444444444, 0.2222222222222222, 0.0, 0.8888888888888888, 0.1111111111111111, 0.0, 0.0]",7
2955,2930,"[99, 165, 39, 42, 75, 174, 48, 253]","[0.25, 0.125, 0.5, 0.125, 0.25, 0.0, 0.0, 0.75, 0.75, 0.125, 0.125, 0.125, 0.625, 0.25, 0.25, 0.5, 0.0, 0.25, 0.625, 0.25, 0.0, 0.125]",5
2956,2931,"[8, 91, 75, 267, 270, 174, 142, 273, 59, 61, 223]","[0.36363636363636365, 0.0, 0.36363636363636365, 0.2727272727272727, 0.2727272727272727, 0.0, 0.09090909090909091, 0.6363636363636364, 0.5454545454545454, 0.45454545454545453, 0.0, 0.0, 0.5454545454545454, 0.45454545454545453, 0.09090909090909091, 0.5454545454545454, 0.2727272727272727, 0.09090909090909091, 0.6363636363636364, 0.09090909090909091, 0.0, 0.2727272727272727]",0
2957,2932,"[3, 5, 8, 9, 10, 13, 15, 19, 404, 22, 23, 174, 49, 61, 72, 338, 470, 379, 508]","[0.10526315789473684, 0.05263157894736842, 0.42105263157894735, 0.42105263157894735, 0.0, 0.05263157894736842, 0.10526315789473684, 0.8421052631578947, 0.631578947368421, 0.21052631578947367, 0.15789473684210525, 0.15789473684210525, 0.3157894736842105, 0.5263157894736842, 0.5263157894736842, 0.2631578947368421, 0.10526315789473684, 0.10526315789473684, 0.7894736842105263, 0.15789473684210525, 0.0, 0.05263157894736842]",7
2958,2933,"[5, 8, 10, 13, 110, 153, 154, 29, 223]","[0.4444444444444444, 0.0, 0.3333333333333333, 0.2222222222222222, 0.4444444444444444, 0.0, 0.1111111111111111, 0.4444444444444444, 0.7777777777777778, 0.2222222222222222, 0.0, 0.0, 0.5555555555555556, 0.4444444444444444, 0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333]",10
2959,2934,"[2, 10, 13, 174, 48, 91, 29, 223]","[0.125, 0.0, 0.5, 0.375, 0.125, 0.0, 0.125, 0.75, 0.5, 0.25, 0.25, 0.125, 0.5, 0.375, 0.25, 0.5, 0.125, 0.125, 0.875, 0.125, 0.0, 0.0]",7
2960,2935,"[32, 1, 165, 319, 7, 27, 8, 174, 184, 91, 92, 573, 223]","[0.07692307692307693, 0.0, 0.5384615384615384, 0.38461538461538464, 0.07692307692307693, 0.0, 0.15384615384615385, 0.7692307692307693, 0.5384615384615384, 0.3076923076923077, 0.15384615384615385, 0.15384615384615385, 0.6153846153846154, 0.23076923076923078, 0.3076923076923077, 0.38461538461538464, 0.15384615384615385, 0.15384615384615385, 0.7692307692307693, 0.23076923076923078, 0.0, 0.0]",5
2961,2936,"[91, 28, 223]","[0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0]",2
2962,2937,"[8, 105, 19, 90, 287]","[0.0, 0.0, 0.8, 0.2, 0.0, 0.0, 0.0, 1.0, 0.2, 0.6, 0.2, 0.0, 0.4, 0.6, 0.8, 0.0, 0.2, 0.0, 0.8, 0.2, 0.0, 0.0]",2
2963,22,"[2, 37, 202, 10, 78, 58]","[0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666, 0.6666666666666666, 0.5, 0.3333333333333333, 0.16666666666666666, 0.0, 0.8333333333333334, 0.16666666666666666, 0.5, 0.16666666666666666, 0.0, 0.3333333333333333, 0.5, 0.3333333333333333, 0.0, 0.16666666666666666]",8
2964,2938,"[65, 1, 8, 42, 52, 59]","[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666, 0.8333333333333334, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",7
2965,2939,"[72, 2, 3]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",9
2966,2940,"[66, 7, 41, 10, 22, 28, 93, 223]","[0.0, 0.125, 0.5, 0.375, 0.0, 0.25, 0.25, 0.5, 0.75, 0.25, 0.0, 0.125, 0.75, 0.125, 0.25, 0.375, 0.375, 0.0, 0.75, 0.125, 0.0, 0.125]",5
2967,2941,"[2, 323, 903, 40, 458, 52, 23, 24, 187, 220]","[0.2, 0.0, 0.2, 0.6, 0.1, 0.1, 0.0, 0.8, 0.6, 0.3, 0.1, 0.0, 0.4, 0.6, 0.4, 0.3, 0.3, 0.0, 0.7, 0.3, 0.0, 0.0]",11
2968,2942,"[8, 3, 92, 61]","[0.25, 0.0, 0.5, 0.25, 0.0, 0.0, 0.25, 0.75, 0.5, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.0, 0.5, 0.25, 0.0, 0.25]",5
2969,2943,"[3, 5, 9, 15, 18, 22, 24, 25, 59, 29]","[0.1, 0.0, 0.5, 0.4, 0.1, 0.1, 0.0, 0.8, 0.5, 0.3, 0.2, 0.2, 0.4, 0.4, 0.4, 0.4, 0.1, 0.1, 0.9, 0.1, 0.0, 0.0]",7
2970,2944,"[28, 5, 38]","[0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",11
2971,2945,"[4, 229, 8, 9, 10, 107, 46, 15, 19, 22, 59, 28, 31]","[0.0, 0.0, 0.7692307692307693, 0.23076923076923078, 0.0, 0.07692307692307693, 0.07692307692307693, 0.8461538461538461, 0.38461538461538464, 0.46153846153846156, 0.15384615384615385, 0.15384615384615385, 0.5384615384615384, 0.3076923076923077, 0.3076923076923077, 0.38461538461538464, 0.23076923076923078, 0.07692307692307693, 1.0, 0.0, 0.0, 0.0]",1
2972,2946,"[2, 134, 8, 10, 13, 119, 24, 94]","[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.125, 0.875, 0.5, 0.25, 0.25, 0.0, 0.5, 0.5, 0.25, 0.5, 0.25, 0.0, 1.0, 0.0, 0.0, 0.0]",7
2973,2947,"[2, 3, 5, 6, 134, 8, 9, 10, 13, 145, 17, 21, 22, 30, 545, 310, 76, 590, 341]","[0.05263157894736842, 0.05263157894736842, 0.2631578947368421, 0.631578947368421, 0.05263157894736842, 0.05263157894736842, 0.15789473684210525, 0.7368421052631579, 0.5263157894736842, 0.2631578947368421, 0.21052631578947367, 0.10526315789473684, 0.42105263157894735, 0.47368421052631576, 0.47368421052631576, 0.2631578947368421, 0.21052631578947367, 0.05263157894736842, 0.7894736842105263, 0.15789473684210525, 0.0, 0.05263157894736842]",11
2974,2948,"[39, 174, 119, 183, 24]","[0.0, 0.2, 0.6, 0.2, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.6, 0.4, 0.4, 0.6, 0.0, 0.0, 0.8, 0.0, 0.0, 0.2]",6
2975,2949,"[5, 197, 200, 8, 10, 16, 22]","[0.14285714285714285, 0.14285714285714285, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.5714285714285714, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0, 0.7142857142857143, 0.2857142857142857, 0.2857142857142857, 0.5714285714285714, 0.14285714285714285, 0.0, 0.5714285714285714, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",10
2976,2950,"[8, 110, 18, 174]","[0.25, 0.0, 0.75, 0.0, 0.25, 0.0, 0.0, 0.75, 0.75, 0.25, 0.0, 0.0, 0.75, 0.25, 0.0, 0.75, 0.25, 0.0, 0.75, 0.0, 0.0, 0.25]",6
2977,2951,"[32, 66, 3, 2, 101, 5, 6, 9, 109, 206, 16, 17, 21, 214, 61, 319]","[0.3125, 0.0625, 0.125, 0.5, 0.25, 0.0625, 0.125, 0.5625, 0.625, 0.125, 0.25, 0.125, 0.75, 0.125, 0.625, 0.25, 0.0625, 0.0625, 0.5, 0.1875, 0.0, 0.3125]",8
2978,2952,"[3, 4, 38, 8, 10, 29]","[0.16666666666666666, 0.16666666666666666, 0.5, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5, 0.5, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5, 0.5, 0.3333333333333333, 0.16666666666666666, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",7
2979,2953,"[10, 22, 31]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0]",6
2980,2954,"[1, 52, 93, 22]","[0.0, 0.0, 0.75, 0.25, 0.0, 0.25, 0.25, 0.5, 1.0, 0.0, 0.0, 0.0, 0.75, 0.25, 0.25, 0.75, 0.0, 0.0, 0.75, 0.25, 0.0, 0.0]",6
2981,2955,"[2, 8, 10, 16, 50, 20, 29]","[0.2857142857142857, 0.0, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.0, 0.2857142857142857, 0.5714285714285714, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0, 0.5714285714285714, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0]",0
2982,2956,"[2, 3, 9, 15, 18, 22, 59, 29]","[0.125, 0.0, 0.5, 0.375, 0.125, 0.125, 0.0, 0.75, 0.375, 0.25, 0.375, 0.25, 0.5, 0.25, 0.375, 0.5, 0.0, 0.125, 0.875, 0.125, 0.0, 0.0]",3
2983,2957,"[49, 581, 22]","[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",5
2984,2958,"[2, 37, 105, 47, 18, 92]","[0.16666666666666666, 0.0, 0.5, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666, 0.8333333333333334, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.8333333333333334, 0.16666666666666666, 0.5, 0.5, 0.0, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",5
2985,2959,"[2, 323, 643, 319, 8, 75, 174, 210, 50, 85, 382, 223]","[0.25, 0.0, 0.25, 0.5, 0.16666666666666666, 0.0, 0.08333333333333333, 0.75, 0.25, 0.6666666666666666, 0.08333333333333333, 0.0, 0.5, 0.5, 0.16666666666666666, 0.25, 0.25, 0.3333333333333333, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",0
2986,2960,"[96, 130, 10, 75, 106, 108, 78, 174, 52, 22, 153, 31]","[0.4166666666666667, 0.0, 0.5, 0.08333333333333333, 0.3333333333333333, 0.08333333333333333, 0.08333333333333333, 0.5, 0.8333333333333334, 0.08333333333333333, 0.08333333333333333, 0.0, 0.8333333333333334, 0.16666666666666666, 0.25, 0.5, 0.08333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.0, 0.25]",10
2987,2961,"[1, 4, 8, 42, 10, 13, 26, 59]","[0.0, 0.0, 0.875, 0.125, 0.0, 0.0, 0.25, 0.75, 0.5, 0.375, 0.125, 0.125, 0.5, 0.375, 0.25, 0.5, 0.125, 0.125, 0.875, 0.125, 0.0, 0.0]",6
2988,2962,"[4, 37, 102, 7, 8, 75, 174, 21, 119, 57, 127]","[0.18181818181818182, 0.18181818181818182, 0.36363636363636365, 0.2727272727272727, 0.18181818181818182, 0.0, 0.09090909090909091, 0.7272727272727273, 0.7272727272727273, 0.09090909090909091, 0.18181818181818182, 0.09090909090909091, 0.7272727272727273, 0.18181818181818182, 0.5454545454545454, 0.36363636363636365, 0.09090909090909091, 0.0, 0.45454545454545453, 0.2727272727272727, 0.0, 0.2727272727272727]",8
2989,2963,"[1, 10, 76, 46, 15, 17, 18, 83, 23, 59, 29, 223]","[0.16666666666666666, 0.0, 0.5833333333333334, 0.25, 0.16666666666666666, 0.0, 0.16666666666666666, 0.6666666666666666, 0.5833333333333334, 0.4166666666666667, 0.0, 0.08333333333333333, 0.4166666666666667, 0.5, 0.08333333333333333, 0.6666666666666666, 0.16666666666666666, 0.08333333333333333, 0.9166666666666666, 0.0, 0.0, 0.08333333333333333]",6
2990,2964,"[2, 3, 5, 134, 197, 9, 15, 112, 20, 61]","[0.2, 0.0, 0.2, 0.6, 0.1, 0.0, 0.1, 0.8, 0.5, 0.2, 0.3, 0.2, 0.7, 0.1, 0.5, 0.3, 0.1, 0.1, 0.7, 0.1, 0.0, 0.2]",3
2991,2965,"[2, 3, 5, 38, 8, 9, 13, 336, 80, 981, 278, 26, 219, 29]","[0.21428571428571427, 0.14285714285714285, 0.21428571428571427, 0.42857142857142855, 0.21428571428571427, 0.14285714285714285, 0.0, 0.6428571428571429, 0.5, 0.21428571428571427, 0.2857142857142857, 0.21428571428571427, 0.5, 0.2857142857142857, 0.5714285714285714, 0.35714285714285715, 0.07142857142857142, 0.0, 0.7142857142857143, 0.2857142857142857, 0.0, 0.0]",3
2992,2966,"[2, 3, 46, 19, 179, 22, 31]","[0.0, 0.14285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.2857142857142857, 0.0, 0.7142857142857143, 0.5714285714285714, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.5714285714285714, 0.2857142857142857, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.0, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0]",7
2993,2967,"[257, 4, 5, 74, 50, 23, 90, 30]","[0.375, 0.125, 0.125, 0.375, 0.125, 0.0, 0.375, 0.5, 0.5, 0.25, 0.25, 0.0, 0.75, 0.25, 0.5, 0.125, 0.25, 0.125, 0.625, 0.125, 0.0, 0.25]",8
2994,2968,"[1, 707, 9, 10, 13, 46, 15, 16, 59]","[0.0, 0.0, 0.7777777777777778, 0.2222222222222222, 0.0, 0.0, 0.2222222222222222, 0.7777777777777778, 0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.4444444444444444, 0.4444444444444444, 0.2222222222222222, 0.6666666666666666, 0.0, 0.1111111111111111, 0.8888888888888888, 0.1111111111111111, 0.0, 0.0]",6
2995,2969,"[8, 10, 174, 15, 22, 59, 223]","[0.0, 0.0, 0.8571428571428571, 0.14285714285714285, 0.0, 0.14285714285714285, 0.14285714285714285, 0.7142857142857143, 0.42857142857142855, 0.5714285714285714, 0.0, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 0.0, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 1.0, 0.0, 0.0, 0.0]",1
2996,3455,"[419, 165, 172, 15, 20, 213, 93, 223]","[0.125, 0.0, 0.625, 0.25, 0.125, 0.0, 0.0, 0.875, 0.625, 0.375, 0.0, 0.125, 0.625, 0.25, 0.5, 0.25, 0.125, 0.125, 0.75, 0.125, 0.0, 0.125]",7
2997,2970,"[8, 10, 15, 16, 17, 22, 59, 62]","[0.125, 0.0, 0.625, 0.25, 0.125, 0.125, 0.125, 0.625, 0.5, 0.5, 0.0, 0.125, 0.375, 0.5, 0.25, 0.375, 0.25, 0.125, 0.75, 0.125, 0.0, 0.125]",0
2998,2971,"[2, 38, 10, 13, 15, 18, 21, 22]","[0.0, 0.125, 0.625, 0.25, 0.0, 0.25, 0.125, 0.625, 0.625, 0.125, 0.25, 0.25, 0.5, 0.25, 0.375, 0.5, 0.0, 0.125, 1.0, 0.0, 0.0, 0.0]",5
2999,2972,"[3, 1065, 174, 16, 22, 92]","[0.0, 0.16666666666666666, 0.5, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.8333333333333334, 0.0, 0.16666666666666666, 0.16666666666666666, 0.6666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5, 0.0, 0.16666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",5
